date,server_id,environment,region,cpu_usage,memory_usage,disk_usage,network_in_mb,network_out_mb,requests_per_min,active_users,response_time_ms,error_rate_percent
2025-01-18,app-server-02,production,ap-south-1,40.83,51.66,57.91,160.65,144.96,1068,274,250.92,0.68
2025-01-19,app-server-01,production,ap-south-1,45.32,55.01,57.61,182.06,140.07,1161,288,262.31,0.44
2025-01-19,app-server-02,production,ap-south-1,42.03,54.7,58.24,155.84,145.58,1225,295,258.97,0.54
2025-01-20,app-server-01,production,ap-south-1,40.54,52.52,57.52,167.62,132.58,1107,269,254.62,0.62
2025-01-20,app-server-02,production,ap-south-1,39.8,55.59,57.11,165.93,148.46,1172,305,260.52,0.59
2025-01-21,app-server-01,production,ap-south-1,46.52,51.84,57.05,161.68,132.42,1206,289,253.21,0.58
2025-01-21,app-server-02,production,ap-south-1,46.46,57.12,62.27,160.17,136.85,1203,302,257.02,0.66
2025-01-22,app-server-01,production,ap-south-1,51.87,55.26,57.95,148.6,135.25,1154,287,266.6,0.69
2025-01-22,app-server-02,production,ap-south-1,49.46,56.63,57.6,177.53,121.87,1149,282,266.16,0.56
2025-01-23,app-server-01,production,ap-south-1,47.85,59.13,57.49,158.47,129.56,1095,300,253.75,0.7
2025-01-23,app-server-02,production,ap-south-1,42.34,53.44,60.98,155.87,143.62,1141,286,263.54,0.5
2025-01-24,app-server-01,production,ap-south-1,49.89,55.53,59.24,161.01,129.49,1135,257,257.63,0.63
2025-01-24,app-server-02,production,ap-south-1,46.12,52.9,56.76,174.18,128.67,1115,285,245.46,0.51
2025-01-25,app-server-01,production,ap-south-1,42.59,57.98,59.46,177.39,128.1,1068,300,261.25,0.58
2025-01-25,app-server-02,production,ap-south-1,44.98,50.9,57.81,171.66,137.62,1185,303,266.3,0.64
2025-01-26,app-server-01,production,ap-south-1,46.82,57.12,59.63,163.27,130.84,1161,277,259.19,0.66
2025-01-26,app-server-02,production,ap-south-1,43.24,52.48,59.38,157.44,142.59,1198,288,247.93,0.64
2025-01-27,app-server-01,production,ap-south-1,50.14,59.65,60.91,171.72,124.38,1155,302,269.94,0.66
2025-01-27,app-server-02,production,ap-south-1,53.31,54.99,57.06,163.34,134.87,1069,264,276.29,0.83
2025-01-28,app-server-01,production,ap-south-1,43.0,56.13,62.04,164.74,128.05,1197,309,247.45,0.85
2025-01-28,app-server-02,production,ap-south-1,45.1,54.6,59.68,187.71,139.08,1172,287,269.48,0.53
2025-01-29,app-server-01,production,ap-south-1,48.58,55.08,61.46,173.66,117.24,1262,285,266.8,0.64
2025-01-29,app-server-02,production,ap-south-1,47.71,55.43,57.99,161.21,146.01,1150,261,248.88,0.73
2025-01-30,app-server-01,production,ap-south-1,39.35,57.45,56.36,159.01,139.25,1134,301,271.19,0.52
2025-01-30,app-server-02,production,ap-south-1,45.37,56.67,61.33,167.46,125.1,1237,273,255.36,0.58
2025-01-31,app-server-01,production,ap-south-1,40.82,54.59,56.39,164.31,130.75,1254,314,252.93,0.67
2025-01-31,app-server-02,production,ap-south-1,45.66,55.34,59.85,159.65,125.69,1168,286,254.28,0.74
2025-02-01,app-server-01,production,ap-south-1,50.33,56.57,59.01,165.65,123.24,1187,275,257.68,0.71
2025-02-01,app-server-02,production,ap-south-1,41.44,55.18,57.31,162.8,133.93,1184,316,249.03,0.48
2025-02-02,app-server-01,production,ap-south-1,43.52,55.3,57.52,168.7,160.3,1222,278,245.51,0.6
2025-02-02,app-server-02,production,ap-south-1,44.78,62.94,58.72,179.92,140.05,1151,267,251.5,0.6
2025-02-03,app-server-01,production,ap-south-1,43.61,54.33,58.63,181.36,125.07,1159,294,272.23,0.66
2025-02-03,app-server-02,production,ap-south-1,39.5,58.15,57.78,173.1,137.59,1252,292,245.35,0.58
2025-02-04,app-server-01,production,ap-south-1,44.66,56.73,56.53,166.35,140.92,1077,271,259.46,0.51
2025-02-04,app-server-02,production,ap-south-1,47.59,56.46,54.69,161.96,118.42,1151,280,259.98,0.57
2025-02-05,app-server-01,production,ap-south-1,48.26,56.49,58.72,170.64,138.58,1180,296,272.75,0.56
2025-02-05,app-server-02,production,ap-south-1,41.92,57.2,58.09,181.74,143.13,1181,307,273.78,0.63
2025-02-06,app-server-01,production,ap-south-1,35.39,56.5,62.29,158.72,130.42,1093,277,240.38,0.37
2025-02-06,app-server-02,production,ap-south-1,37.97,56.7,57.36,173.25,140.05,1152,288,266.29,0.69
2025-02-07,app-server-01,production,ap-south-1,43.46,55.77,58.42,181.5,128.44,1244,296,255.41,0.43
2025-02-07,app-server-02,production,ap-south-1,45.37,55.93,58.71,155.36,141.67,1090,298,256.98,0.6
2025-02-08,app-server-01,production,ap-south-1,46.59,54.18,60.09,154.44,134.78,1129,270,253.37,0.63
2025-02-08,app-server-02,production,ap-south-1,44.16,56.16,59.98,153.97,139.54,1128,295,263.92,0.56
2025-02-09,app-server-01,production,ap-south-1,49.8,56.71,58.25,164.53,141.86,1224,284,258.06,0.73
2025-02-09,app-server-02,production,ap-south-1,51.4,58.04,57.1,180.17,148.61,1208,286,257.27,0.75
2025-02-10,app-server-01,production,ap-south-1,43.9,58.03,63.54,168.19,129.85,1232,290,268.48,0.56
2025-02-10,app-server-02,production,ap-south-1,41.6,53.19,59.32,170.69,136.82,1154,312,252.64,0.51
2025-02-11,app-server-01,production,ap-south-1,49.7,58.86,62.08,157.75,136.91,1199,315,252.89,0.61
2025-02-11,app-server-02,production,ap-south-1,43.88,55.35,61.08,166.6,139.1,1134,272,273.28,0.63
2025-02-12,app-server-01,production,ap-south-1,45.31,58.13,63.6,162.81,125.79,1190,277,260.19,0.41
2025-02-12,app-server-02,production,ap-south-1,48.81,53.93,59.75,150.24,139.98,1152,292,265.5,0.57
2025-02-13,app-server-01,production,ap-south-1,47.49,56.84,60.51,173.82,133.3,1137,314,252.74,0.56
2025-02-13,app-server-02,production,ap-south-1,49.29,54.37,58.32,172.27,138.19,1056,285,252.21,0.73
2025-02-14,app-server-01,production,ap-south-1,47.52,54.93,60.41,161.84,134.03,1110,300,254.33,0.7
2025-02-14,app-server-02,production,ap-south-1,46.61,58.24,61.9,180.79,134.06,1161,265,273.85,0.79
2025-02-15,app-server-01,production,ap-south-1,49.76,56.77,56.95,158.3,130.64,1169,294,251.23,0.59
2025-02-15,app-server-02,production,ap-south-1,49.55,57.21,60.48,169.29,133.21,1203,287,251.64,0.58
2025-02-16,app-server-01,production,ap-south-1,47.3,53.93,56.36,172.9,139.84,1085,301,272.63,0.42
2025-02-16,app-server-02,production,ap-south-1,48.93,57.24,60.79,156.66,144.01,1247,312,267.08,0.7
2025-02-17,app-server-01,production,ap-south-1,46.96,54.49,60.62,173.24,134.82,1180,298,233.37,0.69
2025-02-17,app-server-02,production,ap-south-1,43.86,55.33,60.32,183.69,127.1,1244,289,251.24,0.52
2025-02-18,app-server-01,production,ap-south-1,42.82,56.72,62.8,169.31,123.0,1175,311,245.0,0.51
2025-02-18,app-server-02,production,ap-south-1,48.27,57.79,60.32,172.88,132.35,1269,308,261.67,0.64
2025-02-19,app-server-01,production,ap-south-1,44.98,53.5,62.17,175.45,119.69,1266,303,257.07,0.59
2025-02-19,app-server-02,production,ap-south-1,43.38,54.23,61.78,191.81,131.61,1169,280,245.31,0.51
2025-02-20,app-server-01,production,ap-south-1,47.14,61.84,61.52,173.03,142.31,1287,282,266.63,0.83
2025-02-20,app-server-02,production,ap-south-1,43.01,57.74,60.76,145.6,137.11,1124,309,248.24,0.71
2025-02-21,app-server-01,production,ap-south-1,44.89,57.3,55.55,151.17,127.83,1173,308,231.05,0.58
2025-02-21,app-server-02,production,ap-south-1,45.06,56.23,56.7,183.52,146.29,1199,293,260.53,0.58
2025-02-22,app-server-01,production,ap-south-1,49.78,52.79,61.52,163.35,133.76,1129,291,275.82,0.65
2025-02-22,app-server-02,production,ap-south-1,45.06,56.22,63.2,178.9,140.98,1287,284,250.22,0.34
2025-02-23,app-server-01,production,ap-south-1,47.37,57.2,60.77,173.03,124.19,1160,283,261.89,0.71
2025-02-23,app-server-02,production,ap-south-1,42.45,58.32,58.9,181.19,126.51,1213,266,250.12,0.35
2025-02-24,app-server-01,production,ap-south-1,44.21,57.2,57.43,179.26,141.69,1260,316,266.65,0.6
2025-02-24,app-server-02,production,ap-south-1,49.94,53.96,57.51,168.9,134.84,1228,313,249.47,0.81
2025-02-25,app-server-01,production,ap-south-1,45.26,54.9,64.58,174.16,136.66,1296,335,252.57,0.48
2025-02-25,app-server-02,production,ap-south-1,44.8,58.53,61.11,180.4,122.85,1197,273,264.13,0.57
2025-02-26,app-server-01,production,ap-south-1,48.93,53.17,61.76,158.68,147.46,1246,298,249.59,0.63
2025-02-26,app-server-02,production,ap-south-1,42.81,58.97,59.5,176.2,133.84,1257,301,245.36,0.76
2025-02-27,app-server-01,production,ap-south-1,49.04,56.86,64.12,161.93,144.57,1200,305,261.39,0.75
2025-02-27,app-server-02,production,ap-south-1,43.15,54.74,61.32,180.06,140.64,1108,302,269.21,0.6
2025-02-28,app-server-01,production,ap-south-1,45.35,58.25,64.33,159.82,137.12,1222,305,264.92,0.64
2025-02-28,app-server-02,production,ap-south-1,46.21,56.21,58.09,167.31,141.65,1262,280,270.99,0.62
2025-03-01,app-server-01,production,ap-south-1,44.21,58.46,61.49,166.87,132.48,1189,312,268.65,0.49
2025-03-01,app-server-02,production,ap-south-1,46.28,55.5,62.24,172.38,135.4,1260,301,256.93,0.67
2025-03-02,app-server-01,production,ap-south-1,44.46,58.27,57.92,152.27,139.35,1168,291,245.08,0.43
2025-03-02,app-server-02,production,ap-south-1,42.53,53.38,58.25,177.16,134.29,1211,326,267.57,0.67
2025-03-03,app-server-01,production,ap-south-1,46.77,60.06,58.66,172.98,142.27,1203,295,258.63,0.66
2025-03-03,app-server-02,production,ap-south-1,48.84,62.18,62.36,175.36,144.72,1204,323,257.56,0.61
2025-03-04,app-server-01,production,ap-south-1,48.51,57.05,59.76,160.48,141.14,1206,287,266.89,0.62
2025-03-04,app-server-02,production,ap-south-1,49.65,52.67,60.85,174.01,135.71,1136,305,257.86,0.64
2025-03-05,app-server-01,production,ap-south-1,44.05,55.9,62.11,163.46,147.56,1185,297,254.46,0.75
2025-03-05,app-server-02,production,ap-south-1,44.58,58.07,62.91,184.84,135.07,1172,295,250.94,0.6
2025-03-06,app-server-01,production,ap-south-1,42.0,58.02,60.21,169.1,127.85,1173,299,272.87,0.46
2025-03-06,app-server-02,production,ap-south-1,43.93,57.9,61.82,170.65,140.55,1165,310,256.43,0.47
2025-03-07,app-server-01,production,ap-south-1,44.69,56.74,61.72,170.15,143.52,1229,299,257.52,0.72
2025-03-07,app-server-02,production,ap-south-1,49.0,53.02,62.15,165.4,150.3,1177,285,275.6,0.67
2025-03-08,app-server-01,production,ap-south-1,46.91,57.57,60.4,154.1,127.65,1166,292,258.33,0.53
2025-03-08,app-server-02,production,ap-south-1,43.43,57.69,66.42,153.43,136.18,1227,292,252.42,0.43
2025-03-09,app-server-01,production,ap-south-1,48.95,54.12,61.33,153.51,148.18,1348,278,253.75,0.59
2025-03-09,app-server-02,production,ap-south-1,44.14,60.69,63.18,164.44,148.42,1237,320,250.18,0.53
2025-03-10,app-server-01,production,ap-south-1,48.71,56.24,60.87,154.57,140.84,1187,307,257.56,0.71
2025-03-10,app-server-02,production,ap-south-1,46.11,59.33,64.38,159.49,142.74,1274,291,229.59,0.64
2025-03-11,app-server-01,production,ap-south-1,43.99,55.56,61.77,157.94,138.48,1146,297,235.7,0.57
2025-03-11,app-server-02,production,ap-south-1,47.3,55.79,61.95,155.12,133.63,1124,327,243.94,0.53
2025-03-12,app-server-01,production,ap-south-1,48.79,58.7,61.2,170.92,147.44,1299,331,275.88,0.67
2025-03-12,app-server-02,production,ap-south-1,42.21,57.24,61.43,173.55,149.78,1239,273,244.33,0.38
2025-03-13,app-server-01,production,ap-south-1,45.12,58.53,61.58,168.93,148.08,1189,302,259.19,0.38
2025-03-13,app-server-02,production,ap-south-1,45.94,56.86,65.45,162.91,142.84,1253,307,270.43,0.55
2025-03-14,app-server-01,production,ap-south-1,50.31,58.0,62.76,171.54,144.36,1192,304,252.22,0.6
2025-03-14,app-server-02,production,ap-south-1,45.24,58.34,60.37,164.54,136.62,1249,276,250.89,0.52
2025-03-15,app-server-01,production,ap-south-1,44.39,58.21,59.37,146.05,132.04,1229,317,254.9,0.73
2025-03-15,app-server-02,production,ap-south-1,43.95,57.67,60.51,174.95,163.79,1234,326,260.42,0.62
2025-03-16,app-server-01,production,ap-south-1,49.89,56.72,60.36,159.52,142.78,1376,304,255.06,0.5
2025-03-16,app-server-02,production,ap-south-1,45.8,57.86,64.6,193.88,131.82,1341,343,257.87,0.55
2025-03-17,app-server-01,production,ap-south-1,44.64,58.53,62.1,174.65,129.21,1198,314,264.14,0.41
2025-03-17,app-server-02,production,ap-south-1,48.75,58.43,63.01,186.15,134.41,1215,281,254.56,0.75
2025-03-18,app-server-01,production,ap-south-1,43.84,56.32,61.63,182.0,148.11,1250,326,254.58,0.49
2025-03-18,app-server-02,production,ap-south-1,47.85,60.98,59.92,175.58,137.99,1198,332,261.21,0.64
2025-03-19,app-server-01,production,ap-south-1,43.4,51.81,62.95,163.16,147.14,1235,282,254.86,0.33
2025-03-19,app-server-02,production,ap-south-1,51.67,58.98,63.73,192.94,130.85,1159,302,250.82,0.59
2025-03-20,app-server-01,production,ap-south-1,47.17,59.52,63.72,176.23,140.16,1245,292,249.98,0.66
2025-03-20,app-server-02,production,ap-south-1,44.25,54.56,61.71,179.11,139.81,1160,302,261.03,0.64
2025-03-21,app-server-01,production,ap-south-1,50.05,57.21,62.93,168.39,145.57,1281,327,268.17,0.56
2025-03-21,app-server-02,production,ap-south-1,48.34,63.57,59.14,164.11,145.42,1217,328,264.71,0.62
2025-03-22,app-server-01,production,ap-south-1,45.43,57.93,61.91,169.29,145.6,1235,323,260.8,0.53
2025-03-22,app-server-02,production,ap-south-1,46.64,59.65,59.36,181.91,130.41,1248,321,260.17,0.61
2025-03-23,app-server-01,production,ap-south-1,51.22,62.59,64.23,184.06,135.86,1324,315,275.83,0.64
2025-03-23,app-server-02,production,ap-south-1,46.86,59.45,61.5,159.97,133.35,1222,291,246.48,0.59
2025-03-24,app-server-01,production,ap-south-1,45.17,56.29,60.48,169.49,133.75,1234,312,259.59,0.54
2025-03-24,app-server-02,production,ap-south-1,47.09,58.49,64.44,172.37,154.44,1276,302,247.09,0.69
2025-03-25,app-server-01,production,ap-south-1,51.39,54.57,60.56,168.09,145.95,1193,325,275.01,0.55
2025-03-25,app-server-02,production,ap-south-1,42.19,57.24,62.57,162.9,145.3,1259,325,256.57,0.49
2025-03-26,app-server-01,production,ap-south-1,46.89,57.59,63.27,162.34,135.37,1195,309,259.24,0.41
2025-03-26,app-server-02,production,ap-south-1,44.68,58.78,60.13,176.46,141.24,1199,306,244.82,0.64
2025-03-27,app-server-01,production,ap-south-1,54.73,55.77,62.17,173.14,127.87,1214,302,258.23,0.47
2025-03-27,app-server-02,production,ap-south-1,42.37,56.35,61.51,161.85,145.93,1307,293,242.44,0.68
2025-03-28,app-server-01,production,ap-south-1,45.45,57.06,65.42,169.4,128.09,1300,291,265.15,0.45
2025-03-28,app-server-02,production,ap-south-1,47.1,58.69,65.55,165.32,142.65,1263,343,264.8,0.61
2025-03-29,app-server-01,production,ap-south-1,47.86,54.43,60.03,162.5,124.51,1222,312,273.13,0.71
2025-03-29,app-server-02,production,ap-south-1,46.44,59.84,63.49,183.7,146.04,1301,313,257.05,0.49
2025-03-30,app-server-01,production,ap-south-1,48.87,58.59,65.05,180.83,131.72,1255,302,264.97,0.57
2025-03-30,app-server-02,production,ap-south-1,48.4,58.87,61.38,182.21,154.42,1197,311,250.18,0.6
2025-03-31,app-server-01,production,ap-south-1,49.44,60.54,58.59,169.09,144.43,1155,315,248.12,0.7
2025-03-31,app-server-02,production,ap-south-1,47.32,60.49,61.1,181.66,149.99,1220,305,256.8,0.44
2025-04-01,app-server-01,production,ap-south-1,46.43,55.27,65.61,178.52,144.59,1227,309,278.72,0.53
2025-04-01,app-server-02,production,ap-south-1,43.52,57.94,60.68,187.7,125.98,1145,295,252.42,0.61
2025-04-02,app-server-01,production,ap-south-1,45.05,57.55,64.24,173.46,145.95,1252,321,258.33,0.71
2025-04-02,app-server-02,production,ap-south-1,49.43,56.78,62.49,162.16,141.09,1260,333,244.99,0.57
2025-04-03,app-server-01,production,ap-south-1,46.3,55.55,62.12,178.72,152.89,1248,296,256.39,0.51
2025-04-03,app-server-02,production,ap-south-1,48.61,57.7,62.41,178.18,150.4,1260,291,244.38,0.74
2025-04-04,app-server-01,production,ap-south-1,45.71,56.41,60.54,173.44,147.35,1226,310,230.74,0.44
2025-04-04,app-server-02,production,ap-south-1,46.53,56.64,64.89,164.21,159.48,1312,313,264.72,0.58
2025-04-05,app-server-01,production,ap-south-1,49.28,58.33,63.83,181.11,135.71,1185,326,238.68,0.44
2025-04-05,app-server-02,production,ap-south-1,49.67,58.66,66.13,184.61,147.56,1188,301,252.37,0.66
2025-04-06,app-server-01,production,ap-south-1,49.62,59.37,63.1,173.54,130.12,1305,314,243.46,0.56
2025-04-06,app-server-02,production,ap-south-1,42.89,57.01,61.9,165.68,136.2,1324,312,239.73,0.49
2025-04-07,app-server-01,production,ap-south-1,49.99,59.09,60.38,190.33,146.19,1215,327,266.07,0.63
2025-04-07,app-server-02,production,ap-south-1,48.01,59.1,62.47,168.49,141.38,1275,316,253.22,0.56
2025-04-08,app-server-01,production,ap-south-1,51.99,56.89,66.12,186.04,141.62,1288,316,256.66,0.5
2025-04-08,app-server-02,production,ap-south-1,47.5,60.72,62.01,174.68,131.8,1273,294,264.41,0.68
2025-04-09,app-server-01,production,ap-south-1,53.96,62.84,61.74,177.34,144.72,1241,332,250.29,0.71
2025-04-09,app-server-02,production,ap-south-1,46.54,61.41,66.02,164.2,151.36,1289,321,262.73,0.6
2025-04-10,app-server-01,production,ap-south-1,43.24,59.33,61.52,181.59,148.09,1311,318,263.05,0.58
2025-04-10,app-server-02,production,ap-south-1,48.42,57.4,61.03,177.12,144.35,1315,314,260.41,0.67
2025-04-11,app-server-01,production,ap-south-1,47.55,59.7,64.05,162.12,132.29,1261,316,255.13,0.73
2025-04-11,app-server-02,production,ap-south-1,48.96,56.26,62.68,161.02,142.78,1315,345,234.75,0.64
2025-04-12,app-server-01,production,ap-south-1,49.65,59.26,64.47,176.55,129.15,1204,317,264.33,0.63
2025-04-12,app-server-02,production,ap-south-1,50.8,59.04,62.91,162.78,138.52,1294,279,265.94,0.76
2025-04-13,app-server-01,production,ap-south-1,49.51,63.42,64.98,189.11,142.08,1264,288,269.42,0.5
2025-04-13,app-server-02,production,ap-south-1,46.58,59.66,62.24,171.67,137.91,1306,327,258.02,0.57
2025-04-14,app-server-01,production,ap-south-1,56.87,57.01,63.92,167.45,137.55,1248,308,287.22,0.86
2025-04-14,app-server-02,production,ap-south-1,45.43,56.81,59.94,166.57,143.06,1231,304,245.67,0.41
2025-04-15,app-server-01,production,ap-south-1,50.77,56.03,65.43,181.71,140.45,1217,317,243.57,0.79
2025-04-15,app-server-02,production,ap-south-1,44.43,58.0,63.0,158.85,145.76,1197,312,257.41,0.59
2025-04-16,app-server-01,production,ap-south-1,47.79,58.89,64.82,170.16,143.74,1303,308,254.65,0.66
2025-04-16,app-server-02,production,ap-south-1,43.88,56.12,62.28,182.71,149.61,1306,334,251.79,0.61
2025-04-17,app-server-01,production,ap-south-1,44.38,61.48,65.12,184.43,146.69,1136,324,263.53,0.41
2025-04-17,app-server-02,production,ap-south-1,50.89,58.1,62.02,162.68,146.44,1357,318,256.94,0.63
2025-04-18,app-server-01,production,ap-south-1,46.35,61.33,62.11,185.5,140.03,1203,318,267.32,0.56
2025-04-18,app-server-02,production,ap-south-1,51.7,58.82,66.0,171.95,141.24,1207,305,250.13,0.69
2025-04-19,app-server-01,production,ap-south-1,40.22,62.52,59.61,187.96,135.32,1346,310,253.42,0.48
2025-04-19,app-server-02,production,ap-south-1,44.83,55.89,61.72,188.31,142.33,1253,321,259.56,0.45
2025-04-20,app-server-01,production,ap-south-1,51.15,57.07,64.61,173.36,146.02,1313,315,237.31,0.5
2025-04-20,app-server-02,production,ap-south-1,54.7,56.62,62.56,170.75,127.43,1183,300,280.1,0.74
2025-04-21,app-server-01,production,ap-south-1,47.83,61.18,66.75,185.31,137.03,1191,273,275.13,0.74
2025-04-21,app-server-02,production,ap-south-1,51.38,57.49,63.0,178.33,139.28,1241,323,266.53,0.61
2025-04-22,app-server-01,production,ap-south-1,53.62,58.91,62.27,190.37,141.16,1161,309,263.92,0.65
2025-04-22,app-server-02,production,ap-south-1,48.42,61.63,65.82,162.85,128.01,1269,293,267.39,0.69
2025-04-23,app-server-01,production,ap-south-1,48.62,59.19,62.43,186.6,145.94,1184,319,264.69,0.41
2025-04-23,app-server-02,production,ap-south-1,45.59,57.71,60.75,184.1,136.61,1250,314,274.21,0.52
2025-04-24,app-server-01,production,ap-south-1,47.42,59.98,65.6,175.74,138.32,1288,346,256.54,0.7
2025-04-24,app-server-02,production,ap-south-1,47.81,60.43,65.99,174.59,135.9,1334,319,238.2,0.57
2025-04-25,app-server-01,production,ap-south-1,53.91,58.11,60.72,174.75,147.81,1281,322,248.08,0.66
2025-04-25,app-server-02,production,ap-south-1,51.77,60.24,65.71,167.08,143.21,1281,313,255.97,0.56
2025-04-26,app-server-01,production,ap-south-1,46.7,58.21,66.53,177.54,142.03,1356,303,257.11,0.56
2025-04-26,app-server-02,production,ap-south-1,46.54,63.25,61.52,174.35,166.18,1276,330,249.14,0.6
2025-04-27,app-server-01,production,ap-south-1,48.51,60.0,65.73,182.37,133.39,1333,313,266.29,0.39
2025-04-27,app-server-02,production,ap-south-1,45.46,58.48,63.82,183.51,132.92,1416,348,250.44,0.47
2025-04-28,app-server-01,production,ap-south-1,44.22,58.23,64.92,170.27,150.71,1274,312,272.31,0.55
2025-04-28,app-server-02,production,ap-south-1,54.0,58.24,64.11,166.52,134.76,1345,353,250.91,0.5
2025-04-29,app-server-01,production,ap-south-1,53.14,59.0,65.43,177.07,137.7,1348,319,258.63,0.62
2025-04-29,app-server-02,production,ap-south-1,52.09,58.02,60.87,182.69,145.5,1281,320,259.69,0.54
2025-04-30,app-server-01,production,ap-south-1,47.83,62.73,64.88,164.67,128.7,1219,313,244.49,0.59
2025-04-30,app-server-02,production,ap-south-1,53.26,56.9,62.96,160.17,155.18,1345,331,257.74,0.64
2025-05-01,app-server-01,production,ap-south-1,46.0,59.51,67.39,169.8,140.86,1330,331,268.04,0.44
2025-05-01,app-server-02,production,ap-south-1,53.53,61.11,62.84,165.02,152.7,1304,323,281.75,0.62
2025-05-02,app-server-01,production,ap-south-1,41.51,58.85,62.24,192.83,148.17,1296,313,256.8,0.55
2025-05-02,app-server-02,production,ap-south-1,48.7,60.58,62.16,176.38,143.75,1288,303,243.38,0.54
2025-05-03,app-server-01,production,ap-south-1,53.2,57.26,65.29,181.77,141.37,1238,302,261.59,0.89
2025-05-03,app-server-02,production,ap-south-1,48.72,58.39,64.61,161.63,136.13,1265,327,254.57,0.59
2025-05-04,app-server-01,production,ap-south-1,46.53,56.97,63.86,179.36,146.88,1281,316,244.71,0.74
2025-05-04,app-server-02,production,ap-south-1,52.95,56.81,67.57,176.07,139.58,1340,321,264.16,0.56
2025-05-05,app-server-01,production,ap-south-1,51.57,59.02,69.1,177.37,144.32,1245,363,249.29,0.71
2025-05-05,app-server-02,production,ap-south-1,55.1,60.8,64.5,168.34,146.1,1305,337,253.32,0.63
2025-05-06,app-server-01,production,ap-south-1,51.17,59.81,66.1,179.7,141.68,1452,336,247.22,0.5
2025-05-06,app-server-02,production,ap-south-1,48.3,61.35,64.5,191.17,127.62,1333,303,261.28,0.55
2025-05-07,app-server-01,production,ap-south-1,50.81,60.35,63.55,184.03,150.77,1312,329,268.49,0.73
2025-05-07,app-server-02,production,ap-south-1,59.91,62.46,63.6,183.29,152.52,1265,348,265.47,0.59
2025-05-08,app-server-01,production,ap-south-1,49.01,65.54,64.33,178.7,138.89,1425,338,261.66,0.72
2025-05-08,app-server-02,production,ap-south-1,47.77,61.03,65.81,171.06,145.16,1361,325,247.87,0.44
2025-05-09,app-server-01,production,ap-south-1,49.57,59.54,64.67,183.6,151.42,1236,311,266.9,0.51
2025-05-09,app-server-02,production,ap-south-1,52.69,60.21,64.47,175.95,145.15,1262,319,253.66,0.68
2025-05-10,app-server-01,production,ap-south-1,52.24,56.52,66.1,179.6,147.8,1274,309,266.27,0.58
2025-05-10,app-server-02,production,ap-south-1,44.8,60.94,63.61,184.16,141.09,1335,336,271.84,0.59
2025-05-11,app-server-01,production,ap-south-1,47.47,61.12,63.38,164.15,145.64,1222,327,255.0,0.67
2025-05-11,app-server-02,production,ap-south-1,48.62,58.07,63.75,188.79,128.62,1358,323,246.64,0.67
2025-05-12,app-server-01,production,ap-south-1,51.9,61.59,62.58,167.3,133.21,1343,322,265.82,0.6
2025-05-12,app-server-02,production,ap-south-1,44.5,58.22,66.1,174.04,139.08,1266,309,262.84,0.57
2025-05-13,app-server-01,production,ap-south-1,51.69,61.07,65.87,189.89,140.97,1234,321,262.51,0.52
2025-05-13,app-server-02,production,ap-south-1,46.04,58.98,62.74,194.49,137.5,1201,329,264.74,0.7
2025-05-14,app-server-01,production,ap-south-1,49.2,60.46,64.57,182.79,155.55,1229,345,264.18,0.79
2025-05-14,app-server-02,production,ap-south-1,53.0,59.1,60.8,173.05,142.77,1271,335,260.77,0.59
2025-05-15,app-server-01,production,ap-south-1,50.71,61.52,64.75,170.14,138.83,1299,326,265.9,0.48
2025-05-15,app-server-02,production,ap-south-1,50.25,62.52,65.46,168.31,151.72,1313,328,257.6,0.77
2025-05-16,app-server-01,production,ap-south-1,49.36,57.38,64.54,196.57,133.0,1378,318,249.28,0.62
2025-05-16,app-server-02,production,ap-south-1,50.5,61.46,63.59,187.93,152.69,1355,308,253.7,0.59
2025-05-17,app-server-01,production,ap-south-1,45.96,62.47,62.97,175.42,147.18,1308,341,259.71,0.43
2025-05-17,app-server-02,production,ap-south-1,45.29,61.91,65.45,172.3,152.41,1396,340,248.39,0.61
2025-05-18,app-server-01,production,ap-south-1,47.79,56.92,63.86,178.85,134.59,1249,294,258.67,0.87
2025-05-18,app-server-02,production,ap-south-1,52.86,60.89,67.3,168.17,129.28,1275,336,267.55,0.73
2025-05-19,app-server-01,production,ap-south-1,50.55,63.29,64.44,176.96,147.92,1337,333,261.72,0.66
2025-05-19,app-server-02,production,ap-south-1,46.87,61.24,60.83,190.84,147.14,1214,314,243.89,0.73
2025-05-20,app-server-01,production,ap-south-1,55.1,62.16,68.03,192.3,151.77,1197,341,279.17,0.57
2025-05-20,app-server-02,production,ap-south-1,50.39,62.56,66.96,173.47,137.11,1244,302,274.25,0.62
2025-05-21,app-server-01,production,ap-south-1,48.55,61.84,65.35,174.53,156.38,1207,325,259.22,0.66
2025-05-21,app-server-02,production,ap-south-1,51.95,58.2,64.54,190.58,149.74,1318,323,263.09,0.62
2025-05-22,app-server-01,production,ap-south-1,53.88,60.8,69.29,168.83,143.29,1326,313,267.53,0.89
2025-05-22,app-server-02,production,ap-south-1,44.37,62.11,65.76,195.19,138.97,1287,356,264.61,0.49
2025-05-23,app-server-01,production,ap-south-1,54.49,59.89,61.64,181.02,135.23,1192,352,260.37,0.7
2025-05-23,app-server-02,production,ap-south-1,49.55,64.01,65.89,190.56,154.13,1353,351,244.71,0.73
2025-05-24,app-server-01,production,ap-south-1,48.17,58.14,65.49,164.15,141.93,1244,312,258.6,0.72
2025-05-24,app-server-02,production,ap-south-1,48.34,60.0,62.87,179.84,139.32,1287,332,267.77,0.47
